,start,end,finished,random,prompt,consent,Facebook,polcon,update_polcon,informative_polcon,accurate_polcon,persuasive_polcon,like_polcon,comment_polcon,polnon,update_polnon,informative_polnon,accurate_polnon,persuasive_polnon,like_polnon,comment_polnon,apolcon,update_apolcon,informative_apolcon,accurate_apolcon,persuasive_apolcon,like_apolcon,comment_apolcon,apolnon,update_apolnon,informative_apolnon,accurate_apolnon,persuasive_apolnon,like_apolnon,comment_apolnon,update_noarticle,informative_noarticle,accurate_noarticle,persuasive_noarticle,like_noarticle,comment_noarticle,part1,part2,part3,attach1,attach2,attach3,attach4,attach5,attach6,attach7,attach8,attach9,attach10,gopstereo1,gopstereo2,gopstereo3,gopstereo4,gopstereo5,gopstereo6,gopstereo7,gopstereo8,gopstereo9,gopstereo10,gopstereo11,gopstereo12,demstereo1,demstereo2,demstereo3,demstereo4,demstereo5,demstereo6,demstereo7,demstereo8,demstereo9,demstereo10,demstereo11,demstereo12,gopvoter1,gopvoter2,gopvoter3,gopvoter4,gopvoter5,gopvoter6,gopvoter7,gopvoter8,gopvoter9,gopvoter10,gopvoter11,gopvoter12,demvoter1,demvoter2,demvoter3,demvoter4,demvoter5,demvoter6,demvoter7,demvoter8,demvoter9,demvoter10,demvoter11,demvoter12,amvoter_gop1,amvoter_gop2,amvoter_gop3,amvoter_gop4,amvoter_gop5,amvoter_gop6,amvoter_gop7,amvoter_gop8,amvoter_gop9,amvoter_gop10,amvoter_gop11,amvoter_gop12,amvoter_gop13,amvoter_dem1,amvoter_dem2,amvoter_dem3,amvoter_dem4,amvoter_dem5,amvoter_dem6,amvoter_dem7,amvoter_dem8,amvoter_dem9,amvoter_dem10,amvoter_dem11,amvoter_dem12,amvoter_dem13,interest,code,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function.,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,promptdescrip,treatarticle,IDrownum,Filename.1
21,2/11/16 14:05,2/11/16 14:16,1,2967,accurate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,"Planned Parenthood should not receive federal funding because it is a waste of money. They are nothing but a crutch for people who make poor decisions. People should have to pay for their own abortions and STD testing. If they can't afford it, then don't have sex. ",,,,3,NA,3,1,2,2,2,2,2,2,2,2,2,3,2,4,4,4,4,4,3,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,75,75,60,10,50,75,10,15,10,25,50,40,5,5,25,95,75,5,45,25,1,10,5,50,40,2,1,outputaccurate_5_21,1,47,16.67,50,1.9,4.35,11.75,21.28,89.36,57.45,12.77,6.38,0,0,0,0,6.38,6.38,4.26,8.51,14.89,0,10.64,8.51,19.15,2.13,0,2.13,0,0,2.13,0,2.13,0,0,0,17.02,2.13,0,0,0,21.28,2.13,4.26,6.38,2.13,2.13,8.51,0,0,0,0,6.38,0,4.26,6.38,0,6.38,2.13,2.13,2.13,0,0,0,14.89,2.13,4.26,2.13,0,4.26,4.26,0,0,8.51,0,0,0,0,0,0,0,0,14.89,8.51,2.13,0,0,0,0,0,0,4.26,0,0,outputaccurate,5,21,outputaccurate_5_21
22,2/11/16 14:11,2/11/16 14:17,1,9003,statusupdate,1,1,NA,,,,,,,1,"That's karma for you. Turns out the two people who recorded the undercover Planned Parenthood video are the ones being indicted. The obviously false video has been touted by conservatives as evidence of Planned Parenthood's nefarious deeds and they have used this to call for abolishing Planned Parenthood. Planned Parenthood provides services to many woman, with abortion making up only a small fraction of their services. It serves these two people right for falsifying this evidence and trying to slander Planned Parenthood.",,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,1,NA,3,2,3,2,2,3,2,3,2,3,5,4,4,5,5,4,5,4,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,50,70,60,50,60,90,90,60,80,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputstatusupdate_2_22,1,82,91.57,96.6,1.91,25.77,16.4,31.71,82.93,42.68,10.98,3.66,0,0,1.22,0,2.44,7.32,6.1,15.85,7.32,1.22,3.66,0,12.2,2.44,1.22,1.22,2.44,1.22,0,0,0,0,0,0,17.07,6.1,0,1.22,0,7.32,2.44,2.44,0,1.22,1.22,0,2.44,2.44,0,0,1.22,0,1.22,1.22,0,15.85,6.1,7.32,2.44,0,0,2.44,7.32,0,6.1,1.22,4.88,0,2.44,2.44,0,0,1.22,0,0,0,0,0,0,0,9.76,6.1,1.22,0,0,0,0,0,0,2.44,0,0,outputstatusupdate,2,22,outputstatusupdate_2_22
23,2/11/16 14:15,2/11/16 14:17,1,5757,accurate,1,1,NA,,,,,,,NA,,,,,,,1,,,Texting impacts our social capabilities. ,,,,NA,,,,,,,,,,,,,1,1,NA,3,2,3,3,2,3,3,2,2,3,3,2,2,4,4,2,2,3,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,40,50,40,50,40,50,50,50,40,50,40,50,60,60,50,60,60,60,50,50,50,60,50,60,2,1,outputaccurate_3_23,1,5,51.43,99,1,25.77,5,60,80,20,20,20,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,outputaccurate,3,23,outputaccurate_3_23
24,2/11/16 14:10,2/11/16 14:17,1,1448,accurate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,Scientists conducted research in which some rats were raised in an environment that disrupted the attention of the parental rats. The scientists found that the rats raised in this environment ate less sugar solution and interacted less with other rats. The scientists claim that a parallel can be drawn between this research and human parents are distracted from their children by cellphones. ,,,,,,,,,,3,NA,2,1,2,1,1,3,3,1,1,2,3,5,3,4,4,4,4,2,3,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,80,53,16,49,25,53,57,70,55,25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputaccurate_4_24,1,62,94.27,79.01,20.84,25.77,20.67,30.65,82.26,46.77,12.9,1.61,0,0,0,0,1.61,11.29,11.29,12.9,6.45,0,3.23,0,8.06,3.23,3.23,1.61,0,4.84,1.61,0,0,0,0,0,9.68,3.23,0,0,0,9.68,6.45,1.61,0,1.61,0,1.61,3.23,0,1.61,0,3.23,0,0,0,3.23,8.06,4.84,1.61,1.61,0,0,4.84,4.84,0,8.06,0,8.06,0,8.06,0,0,0,0,0,0,0,0,0,0,0,4.84,4.84,0,0,0,0,0,0,0,0,0,0,outputaccurate,4,24,outputaccurate_4_24
25,2/11/16 14:10,2/11/16 14:17,1,7645,persuasive,1,1,NA,,,,,,,NA,,,,,,,1,,,,"This article talks about being absent for your children even while physically near them because of phone use. Proof can be found in our own social interactions with each other. Consider times that you have wanted to talk to someone or interact with someone in your life, but they were distant or distracted on their phone. It's even harder for a child who doesn't have the tools to understand or deal with this situation. We have to be the grownups and make the effort for our children ourselves.",,,NA,,,,,,,,,,,,,2,2,NA,2,3,2,2,2,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,2,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,75,20,70,80,75,55,90,60,50,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputpersuasive_3_25,1,88,46.88,99,25.48,25.77,17.6,18.18,94.32,63.64,20.45,11.36,0,4.55,3.41,0,3.41,9.09,4.55,18.18,11.36,3.41,7.95,1.14,18.18,1.14,1.14,1.14,0,1.14,1.14,0,0,0,0,0,27.27,0,0,0,0,18.18,4.55,3.41,1.14,5.68,1.14,5.68,3.41,0,2.27,1.14,2.27,0,2.27,0,0,13.64,7.95,1.14,4.55,0,0,3.41,15.91,0,7.95,0,5.68,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,9.09,5.68,1.14,0,0,0,0,0,0,2.27,0,0,outputpersuasive,3,25,outputpersuasive_3_25
26,2/11/16 14:12,2/11/16 14:18,1,8242,comment,1,1,NA,,,,,,,1,,,,,,"Nice to see some justice here. All the hullabaloo about these alleged videos turns out to be nothing. Now federal funding has been taken away and hundreds of clinics are suffering and closing. I guess the damage is done. Welcome to America. I hope back alley abortions come back in style so all the Republican's daughters can have some more secrecy for their ""little accidents"" they want to keep a secret.",NA,,,,,,,NA,,,,,,,,,,,,,1,1,NA,3,2,3,3,3,3,3,3,3,3,5,5,4,4,4,4,3,5,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,56,40,36,35,42,52,98,72,44,33,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputcomment_2_26,1,71,71.2,61.1,17.93,52.17,11.83,23.94,87.32,49.3,7.04,5.63,2.82,0,0,0,2.82,1.41,5.63,14.08,11.27,8.45,4.23,1.41,22.54,4.23,1.41,0,1.41,7.04,7.04,4.23,2.82,0,0,1.41,7.04,1.41,0,1.41,0,12.68,1.41,0,2.82,5.63,4.23,0,2.82,2.82,0,0,2.82,0,2.82,1.41,0,4.23,1.41,0,1.41,1.41,0,4.23,19.72,1.41,14.08,4.23,8.45,4.23,0,1.41,0,1.41,0,0,0,0,0,0,0,0,12.68,8.45,0,0,0,0,0,0,2.82,1.41,0,0,outputcomment,2,26,outputcomment_2_26
27,2/11/16 14:13,2/11/16 14:18,1,5081,statusupdate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,"Calling all parents...put down your phones!  New scientific research indicates that it can have damaging long-term effects on our children when we are constantly on our phones while we're with them.  Research on rats indicated that the rats in these conditions showed less pleasurable responses and less playful behaviors.  Come on, is the phone really that important guys?  Come to speak of it, I shouldn't be on it right now, should I???",,,,,,,,,,,,2,1,NA,3,2,3,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,5,5,2,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,40,10,50,0,75,35,10,60,50,50,80,40,0,0,0,90,90,20,35,30,0,50,40,80,30,1,1,outputstatusupdate_4_27,1,74,39.22,97.84,89.05,75.85,14.8,24.32,93.24,54.05,20.27,10.81,2.7,5.41,1.35,0,1.35,9.46,2.7,13.51,9.46,5.41,4.05,1.35,16.22,5.41,2.7,1.35,0,4.05,5.41,4.05,1.35,0,0,0,18.92,1.35,1.35,0,1.35,8.11,1.35,2.7,2.7,0,1.35,1.35,6.76,1.35,5.41,0,0,0,0,0,0,10.81,6.76,0,4.05,0,0,1.35,13.51,0,25.68,5.41,12.16,8.11,4.05,1.35,0,0,0,0,0,0,0,0,0,0,21.62,6.76,4.05,0,0,5.41,1.35,1.35,0,2.7,0,0,outputstatusupdate,4,27,outputstatusupdate_4_27
28,2/11/16 14:14,2/11/16 14:19,1,2967,statusupdate,1,1,NA,,,,,,,NA,,,,,,,1,"I think this statement rings true.  I see the same thing everyday.  Parents too busy on their phone and their children are starving for their attention, but texting cat pictures is more important I suppose.",,,,,,NA,,,,,,,,,,,,,3,NA,2,2,3,2,2,3,3,2,2,2,3,5,4,4,3,5,3,5,3,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,75,9,70,65,20,47,30,61,57,31,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputstatusupdate_3_28,1,35,21.75,80.42,89.63,98.56,11.67,28.57,97.14,48.57,25.71,17.14,8.57,0,0,0,8.57,8.57,2.86,5.71,5.71,2.86,5.71,0,20,11.43,5.71,0,0,2.86,5.71,5.71,0,0,0,0,20,2.86,0,0,0,20,8.57,0,0,2.86,5.71,2.86,11.43,5.71,5.71,0,2.86,0,0,0,2.86,11.43,5.71,0,5.71,0,0,0,14.29,0,8.57,0,2.86,5.71,2.86,0,0,0,0,0,0,0,0,0,0,0,11.43,8.57,2.86,0,0,0,0,0,0,0,0,0,outputstatusupdate,3,28,outputstatusupdate_3_28
29,2/11/16 14:15,2/11/16 14:20,1,5387,comment,1,1,NA,,,,,,,1,,,,,,"Not much to say - just glad they nailed the bastards. Leave it to right-wing nutjobs to claim moral superiority, yet use every lie, trick, and deception in the books to smear those they don't agree with.",NA,,,,,,,NA,,,,,,,,,,,,,1,2,NA,1,4,1,3,1,2,2,1,1,2,5,5,5,5,5,5,1,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,30,75,20,15,75,90,2,15,1,20,45,20,0,0,20,90,25,5,45,40,0,15,5,25,35,3,1,outputcomment_2_29,1,37,85.96,39.34,21.26,25.77,18.5,10.81,81.08,45.95,10.81,5.41,0,0,0,0,5.41,5.41,5.41,16.22,2.7,5.41,2.7,5.41,10.81,2.7,0,0,0,5.41,13.51,5.41,5.41,0,5.41,0,8.11,0,0,0,0,10.81,2.7,2.7,0,0,2.7,2.7,2.7,0,2.7,0,0,0,0,0,0,2.7,0,0,2.7,0,0,0,10.81,0,10.81,2.7,5.41,2.7,2.7,2.7,0,0,2.7,0,5.41,2.7,0,2.7,0,0,21.62,5.41,8.11,0,0,0,0,5.41,0,2.7,0,0,outputcomment,2,29,outputcomment_2_29
30,2/11/16 14:17,2/11/16 14:21,1,1021,like,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,,,"I agree with this research finding that mothers and fathers undivided attention is essential for child development. How hard is is to just put down the phone when you are with your kids? Wether parents realize it or not, children are very observant at this stage and their actions can have a huge impact on their child's development.",,,,,,,,1,2,NA,2,2,3,2,3,3,2,2,2,3,4,2,2,3,4,4,3,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,45,66,6,19,7,35,74,46,30,36,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputlike_4_30,1,58,26.46,95.75,59.31,58.39,19.33,24.14,91.38,56.9,15.52,8.62,1.72,0,3.45,0,3.45,6.9,3.45,12.07,12.07,6.9,8.62,1.72,13.79,3.45,0,3.45,0,0,1.72,1.72,0,0,0,0,20.69,5.17,0,1.72,1.72,12.07,5.17,1.72,0,1.72,1.72,3.45,3.45,0,1.72,1.72,0,0,0,0,0,10.34,1.72,0,8.62,0,0,0,13.79,0,12.07,3.45,6.9,1.72,5.17,0,0,0,0,0,1.72,0,0,1.72,0,0,8.62,3.45,1.72,0,0,1.72,0,0,0,1.72,0,0,outputlike,4,30,outputlike_4_30
31,2/11/16 14:15,2/11/16 14:22,1,7818,informative,1,1,NA,,,,,,,NA,,,,,,,1,,Being with your child is not really being with them unless they have your full attention. Being distracted while on the telephone while you are with your child is not really being there. Get off your telephone and spend time with them while they want to be with you.,,,,,NA,,,,,,,,,,,,,2,2,NA,3,2,3,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,3,3,3,3,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,52,58,NA,91,50,78,57,62,53,70,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputinformative_3_31,1,49,9.6,99,82.17,25.77,16.33,8.16,100,77.55,20.41,20.41,0,0,12.24,0,8.16,0,2.04,18.37,18.37,6.12,10.2,4.08,24.49,2.04,0,0,0,0,2.04,0,0,0,0,0,28.57,0,0,0,0,16.33,4.08,0,2.04,0,0,10.2,4.08,0,4.08,0,0,0,0,0,0,6.12,0,0,4.08,2.04,0,0,16.33,0,14.29,0,6.12,8.16,0,0,0,2.04,0,0,0,0,0,0,0,0,6.12,6.12,0,0,0,0,0,0,0,0,0,0,outputinformative,3,31,outputinformative_3_31
32,2/11/16 14:19,2/11/16 14:22,1,7567,comment,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,I THINK THEY SHOULD.  Just because it keeps the population of poor people on welfare less.,2,1,NA,4,4,4,4,4,4,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,34,1,10,55,13,25,55,55,55,55,40,10,75,20,99,99,99,20,67,33,20,65,6,70,11,1,1,outputcomment_5_32,1,16,54.96,73.4,7.84,1,8,18.75,93.75,56.25,18.75,12.5,6.25,0,0,0,6.25,6.25,6.25,12.5,6.25,6.25,6.25,0,18.75,12.5,6.25,0,0,6.25,6.25,0,6.25,0,0,0,12.5,0,0,0,0,18.75,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,12.5,0,6.25,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,outputcomment,5,32,outputcomment_5_32
33,2/11/16 14:16,2/11/16 14:23,1,8766,persuasive,1,1,1,,,,"The Planned Parenthood allegations of selling dead babies is a complete hoax. Planned Parenthood was set up to believe that the fetuses would be used for research. Turns out, the ""researchers"" were just journalist trying to write a conspiracy story. Journalism is about telling the truth and facts. These guys were just fake actors.",,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,2,NA,1,3,1,1,1,2,1,1,1,1,5,4,4,2,4,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,80,70,20,40,55,55,5,40,50,60,70,50,15,5,40,70,40,25,45,35,10,50,30,60,50,1,1,outputpersuasive_1_33,1,54,92.84,86.68,1,25.77,10.8,27.78,87.04,46.3,3.7,0,0,0,0,0,0,3.7,11.11,12.96,12.96,5.56,1.85,0,25.93,1.85,0,0,0,0,3.7,1.85,1.85,0,0,0,11.11,5.56,1.85,0,1.85,12.96,1.85,1.85,1.85,1.85,5.56,0,0,0,0,0,0,0,0,0,0,11.11,3.7,5.56,1.85,0,0,7.41,11.11,0,5.56,1.85,3.7,0,5.56,1.85,0,1.85,0,1.85,0,0,0,0,0,0,14.81,9.26,1.85,0,0,0,0,0,3.7,0,0,0,outputpersuasive,1,33,outputpersuasive_1_33
34,2/11/16 14:18,2/11/16 14:24,1,4458,persuasive,1,1,1,,,,"The video in question was extensively edited, and several hours of video were condensed to 15 minutes. In the video the personnel of PP seemed to answer questions posed to them in an incriminating manner, when in fact they repeatedly declined Daleiden's requests. Daleiden, then edited answers to different questions to make it appear that PP was illegally selling tissue. In fact, PP was cleared of all wrongdoing and Daleiden was indicted for publishing this deliberately false video. Daleiden was not protected by free speech because he posed as a member of the media.",,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,1,NA,3,2,2,2,3,3,3,3,3,3,5,4,3,4,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,76,18,45,48,10,40,85,25,75,69,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputpersuasive_1_34,1,94,95.45,62.52,31.36,25.77,18.8,28.72,75.53,43.62,6.38,3.19,0,0,0,1.06,2.13,3.19,6.38,18.09,6.38,1.06,6.38,1.06,10.64,3.19,2.13,1.06,1.06,2.13,2.13,1.06,1.06,0,0,0,6.38,0,0,0,1.06,14.89,6.38,2.13,0,5.32,3.19,2.13,6.38,5.32,1.06,0,0,0,0,0,0,3.19,1.06,0,1.06,0,1.06,7.45,2.13,1.06,10.64,0,5.32,5.32,3.19,4.26,0,2.13,0,0,0,0,0,0,0,0,10.64,5.32,4.26,0,0,0,0,0,0,1.06,0,0,outputpersuasive,1,34,outputpersuasive_1_34
35,2/11/16 14:25,2/11/16 14:25,1,1094,,1,2,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,output_NA_35,1,1,92.84,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,output,NA,35,output_NA_35
36,2/11/16 14:15,2/11/16 14:25,1,7745,persuasive,1,1,NA,,,,,,,1,,,,Anti-abortionalist activists have been indicted following the wrongful accusation of Planned Parenthood regarding mishanding of fetus' during abortion procedures.  A number of anti-abortionalists have been charged with criminal offences related to tampering with the videos.  Planned Parenthood has not been charged with any wrondoing.  ,,,NA,,,,,,,NA,,,,,,,,,,,,,3,NA,3,2,2,2,2,2,3,2,2,2,3,4,2,3,3,4,3,2,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,20,40,10,6,1,41,30,3,60,50,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputpersuasive_2_36,1,46,98.69,58.59,2.02,1,15.33,47.83,71.74,41.3,0,0,0,0,0,0,0,0,6.52,19.57,13.04,0,0,2.17,15.22,2.17,0,0,0,2.17,4.35,0,4.35,0,2.17,0,6.52,4.35,0,0,0,6.52,2.17,0,0,2.17,0,2.17,2.17,2.17,0,0,6.52,0,6.52,6.52,0,10.87,4.35,4.35,2.17,0,0,6.52,6.52,0,4.35,2.17,0,2.17,0,2.17,0,0,0,0,0,0,0,0,0,0,13.04,6.52,0,0,0,0,0,4.35,0,2.17,0,0,outputpersuasive,2,36,outputpersuasive_2_36
37,2/11/16 14:19,2/11/16 14:25,1,1401,informative,1,1,1,,"The video shows the Director of Research for Planned Parenthood Gulf Coast advertising the branch‰Ûªs track record of fetal tissue sales, including its ability to deliver fully intact aborted babies.",,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,1,NA,4,3,4,3,3,4,3,4,3,4,5,4,3,4,5,4,3,4,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,53,29,12,61,20,100,78,58,100,83,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputinformative_1_37,1,31,99,74.07,1,25.77,31,29.03,67.74,32.26,3.23,0,0,0,0,0,0,3.23,9.68,16.13,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,6.45,0,0,0,0,0,0,0,0,0,0,6.45,6.45,0,0,0,0,0,0,0,12.9,3.23,6.45,3.23,0,0,0,0,0,6.45,3.23,3.23,0,9.68,3.23,0,3.23,0,0,0,0,0,0,0,0,6.45,3.23,3.23,0,0,0,0,0,0,0,0,0,outputinformative,1,37,outputinformative_1_37
38,2/11/16 14:07,2/11/16 14:25,1,9110,comment,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,"I absolutely approve of planned parenthood.  It gives women a place to go to get female treatment, exams and medications.  I think just because the Republicans want every baby to live, I don't think they should deny women the special treatment they need.  I do also think under most circumstances a woman should be able to get an abortion if she deems it absolutely necessary. ",1,2,NA,2,3,4,3,2,3,3,2,2,2,5,3,4,4,3,2,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,80,50,50,10,90,50,50,70,50,70,50,50,10,20,50,50,90,10,50,50,30,50,30,50,50,2,1,outputcomment_NA_38,1,1,92.84,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outputcomment,NA,38,outputcomment_NA_38
39,2/11/16 14:21,2/11/16 14:25,1,3600,statusupdate,1,1,NA,,,,,,,NA,,,,,,,1,"Remember to get off of your phones! Your family, and children, notice that you're not mentally present. Take the time to disconnect...",,,,,,NA,,,,,,,,,,,,,1,1,NA,2,1,3,3,3,3,3,2,2,3,4,4,3,4,4,4,3,3,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,55,85,10,0,95,80,5,25,15,20,35,35,0,0,5,90,25,0,65,45,0,25,10,45,50,3,1,outputstatusupdate_3_39,1,22,79.25,99,85.21,25.77,7.33,22.73,90.91,50,18.18,13.64,0,0,13.64,0,0,4.55,4.55,18.18,4.55,0,4.55,4.55,22.73,0,0,0,0,0,0,0,0,0,0,0,27.27,4.55,0,0,0,13.64,9.09,0,0,0,0,4.55,4.55,0,4.55,0,0,0,0,0,0,18.18,4.55,0,4.55,9.09,0,4.55,22.73,0,13.64,0,4.55,9.09,0,4.55,4.55,0,0,0,0,0,0,0,0,0,36.36,18.18,9.09,0,0,0,4.55,0,0,4.55,0,0,outputstatusupdate,3,39,outputstatusupdate_3_39
